date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:06:30	25288/25288	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226631e4ae-62c8%22	https://w8.snokido.com/games/html5/friday-night-funkin/0300/assets/fonts/vcr.woff	C:/My%20Web%20Sites/fnf%20v2/w8.snokido.com/games/html5/friday-night-funkin/0300/assets/fonts/vcr.woff	(from https://w8.snokido.com/games/html5/friday-night-funkin/0300/index.html)
22:06:31	75864/75864	---M--	200	added ('OK')	application/octet-stream	etag:%226631fea5-12858%22	https://w8.snokido.com/games/html5/friday-night-funkin/0300/assets/fonts/vcr.ttf	C:/My%20Web%20Sites/fnf%20v2/w8.snokido.com/games/html5/friday-night-funkin/0300/assets/fonts/vcr.ttf	(from https://w8.snokido.com/games/html5/friday-night-funkin/0300/index.html)
22:06:31	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2005%20May%202024%2003:06:31%20GMT	https://w8.snokido.com/games/html5/friday-night-funkin/0300/assets/fonts/vcr.svg	C:/My%20Web%20Sites/fnf%20v2/w8.snokido.com/games/html5/friday-night-funkin/0300/assets/fonts/vcr.svg	(from https://w8.snokido.com/games/html5/friday-night-funkin/0300/index.html)
22:06:32	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2005%20May%202024%2003:06:32%20GMT	https://w8.snokido.com/games/html5/friday-night-funkin/0300/flixel/fonts/nokiafc22.eot?	C:/My%20Web%20Sites/fnf%20v2/w8.snokido.com/games/html5/friday-night-funkin/0300/flixel/fonts/nokiafc22d41d.eot	(from https://w8.snokido.com/games/html5/friday-night-funkin/0300/index.html)
22:06:32	4772/4772	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226631e4ae-12a4%22	https://w8.snokido.com/games/html5/friday-night-funkin/0300/flixel/fonts/nokiafc22.woff	C:/My%20Web%20Sites/fnf%20v2/w8.snokido.com/games/html5/friday-night-funkin/0300/flixel/fonts/nokiafc22.woff	(from https://w8.snokido.com/games/html5/friday-night-funkin/0300/index.html)
22:06:32	15744/15744	---M--	200	added ('OK')	application/octet-stream	etag:%226632069d-3d80%22	https://w8.snokido.com/games/html5/friday-night-funkin/0300/flixel/fonts/nokiafc22.ttf	C:/My%20Web%20Sites/fnf%20v2/w8.snokido.com/games/html5/friday-night-funkin/0300/flixel/fonts/nokiafc22.ttf	(from https://w8.snokido.com/games/html5/friday-night-funkin/0300/index.html)
22:06:33	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2005%20May%202024%2003:06:33%20GMT	https://w8.snokido.com/games/html5/friday-night-funkin/0300/flixel/fonts/nokiafc22.svg	C:/My%20Web%20Sites/fnf%20v2/w8.snokido.com/games/html5/friday-night-funkin/0300/flixel/fonts/nokiafc22.svg	(from https://w8.snokido.com/games/html5/friday-night-funkin/0300/index.html)
22:06:33	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2005%20May%202024%2003:06:33%20GMT	https://w8.snokido.com/games/html5/friday-night-funkin/0300/flixel/fonts/monsterrat.eot?	C:/My%20Web%20Sites/fnf%20v2/w8.snokido.com/games/html5/friday-night-funkin/0300/flixel/fonts/monsterratd41d.eot	(from https://w8.snokido.com/games/html5/friday-night-funkin/0300/index.html)
22:06:33	17484/17484	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226631e4ae-444c%22	https://w8.snokido.com/games/html5/friday-night-funkin/0300/flixel/fonts/monsterrat.woff	C:/My%20Web%20Sites/fnf%20v2/w8.snokido.com/games/html5/friday-night-funkin/0300/flixel/fonts/monsterrat.woff	(from https://w8.snokido.com/games/html5/friday-night-funkin/0300/index.html)
22:06:33	29724/29724	---M--	200	added ('OK')	application/octet-stream	etag:%226631f866-741c%22	https://w8.snokido.com/games/html5/friday-night-funkin/0300/flixel/fonts/monsterrat.ttf	C:/My%20Web%20Sites/fnf%20v2/w8.snokido.com/games/html5/friday-night-funkin/0300/flixel/fonts/monsterrat.ttf	(from https://w8.snokido.com/games/html5/friday-night-funkin/0300/index.html)
22:06:34	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2005%20May%202024%2003:06:34%20GMT	https://w8.snokido.com/games/html5/friday-night-funkin/0300/flixel/fonts/monsterrat.svg	C:/My%20Web%20Sites/fnf%20v2/w8.snokido.com/games/html5/friday-night-funkin/0300/flixel/fonts/monsterrat.svg	(from https://w8.snokido.com/games/html5/friday-night-funkin/0300/index.html)
22:06:34	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2005%20May%202024%2003:06:34%20GMT	https://w8.snokido.com/games/html5/friday-night-funkin/0300/friday-night-funkin	C:/My%20Web%20Sites/fnf%20v2/w8.snokido.com/games/html5/friday-night-funkin/0300/friday-night-funkin	(from https://w8.snokido.com/games/html5/friday-night-funkin/0300/index.html)
22:06:35	2026/2026	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262be60d4-7ea%22	https://w8.snokido.com/games/html5/friday-night-funkin/sk.min.js	C:/My%20Web%20Sites/fnf%20v2/w8.snokido.com/games/html5/friday-night-funkin/sk.min.js	(from https://w8.snokido.com/games/html5/friday-night-funkin/0300/index.html)
